"","business_id","name","longitude","latitude","city","review_count","category","averageSentimentScore","averageRating"
"2161","MjjopaU-zKJIsMmO9hCz5g","Oasis OBGYN",-111.792,33.3631,"Gilbert",8,"Doctors",0,4.5
"2162","MJTds5mMqXEzYFI1TDCA8Q","Safeway Food & Drug",-112.014,33.6099,"Phoenix",12,"Grocery",0,4
"2163","MkB9Qq_0WJt5VjC3spZZJA","LA Fitness",-111.736,33.3831,"Mesa ",27,"Fitness & Instruction",0,3.5
"2164","mkvGW-l5BCNQvSzjLDYoBg","Chilly Bombers",-112.166,33.6389,"Glendale",18,"Nightlife",0,2.4
"2165","mkvGW-l5BCNQvSzjLDYoBg","Chilly Bombers",-112.166,33.6389,"Glendale",18,"Bars",0,2.4
"2166","mm6iRi2BBaSACnyTv71nNg","W Y Market",-112.098,33.4366,"Phoenix",3,"Grocery",0,3.66666666666667
"2167","MmS6Bt9RBCUDHdw58i8cjA","Pueblo Pediatrics",-111.845,33.3754,"Mesa",11,"Doctors",0,4
"2168","Mmz8iWNfeXkp1dIP0FkTaw","Palo Verde Lounge",-111.952,33.4074,"Tempe",43,"Bars",0,3.75
"2169","Mmz8iWNfeXkp1dIP0FkTaw","Palo Verde Lounge",-111.952,33.4074,"Tempe",43,"Nightlife",0,3.75
"2170","MnDgPRcPvIGissn3pKOa_Q","Hampton Inn and Suites",-112.359,33.4677,"Goodyear",9,"Hotels",0,3.66666666666667
"2171","MnHlTUSAPev7YRbdZDv5ew","Red Sea Hookah Lounge",-111.925,33.4211,"Tempe",27,"Bars",0,3.84
"2172","MnHlTUSAPev7YRbdZDv5ew","Red Sea Hookah Lounge",-111.925,33.4211,"Tempe",27,"Nightlife",0,3.84
"2173","mnolioXUSxcThapw_O4iNQ","Sky High Hookah Lounge & Smoke Shop",-112.117,33.5513,"Phoenix",9,"Bars",0,5
"2174","mnolioXUSxcThapw_O4iNQ","Sky High Hookah Lounge & Smoke Shop",-112.117,33.5513,"Phoenix",9,"Nightlife",0,5
"2175","MNqJDeSfWEXERAFUXSyI3w","Scottsdale Gymnastics Trampoline",-111.878,33.5695,"Scottsdale",5,"Fitness & Instruction",0,3.33333333333333
"2176","moL0xxSeGhMXzPt2GH_i3Q","Walmart",-111.712,32.8778,"Casa Grande",5,"Grocery",0,3.33333333333333
"2177","MORHJ6sMdwkT8DXArbpSXA","El Ranchero Of Traditional Mexican Food",-111.935,33.4827,"Scottsdale",19,"Bars",0,4.28571428571429
"2178","MORHJ6sMdwkT8DXArbpSXA","El Ranchero Of Traditional Mexican Food",-111.935,33.4827,"Scottsdale",19,"Nightlife",0,4.28571428571429
"2179","mp9hMnOobCLNB_iR4sqm_w","Fresh & Easy",-112.056,33.6396,"Phoenix",26,"Grocery",0,4.09090909090909
"2180","Mppd8C2_k4MuYrRweweOWA","Bananas Ramas Restaurant and Sports Bar",-112.265,33.5359,"Glendale",3,"Bars",0,1
"2181","Mppd8C2_k4MuYrRweweOWA","Bananas Ramas Restaurant and Sports Bar",-112.265,33.5359,"Glendale",3,"Nightlife",0,1
"2182","MraiorHk4GCUxaWC6n6zJA","Canyon State Urology",-112.181,33.6127,"Glendale",4,"Doctors",0,5
"2183","mRjBSXiKLZ6IkiNdTrxZMg","Maricopa Obstetrics and Gynecology Associates",-112.045,33.507,"Phoenix",8,"Doctors",0,5
"2184","mrVMFDUqQiAWZ_4de3XzZg","Fairfield Inn by Marriott",-112.114,33.6414,"Phoenix",11,"Hotels",0,3.55555555555556
"2185","MSNnbF47wqPmPuvi_jKSGw","Circle K Stores",-112.099,33.5527,"Phoenix",5,"Grocery",0,3.66666666666667
"2186","MtbyOeiuN6_Z0cAr9D8FoA","Bashas'",-111.789,33.4525,"Mesa",5,"Grocery",0,2.6
"2187","mtj_HGOWc7s0U92E0UIGXQ","Floating Lotus Yoga Studio",-111.837,33.4155,"Mesa",29,"Fitness & Instruction",0,4.8
"2188","MUB_7fQ0Q3oUh6giLVTtaA","Scottsdale Comedy Spot Comedy Club",-111.928,33.4961,"Scottsdale",66,"Nightlife",0,3.75
"2189","muCl5p-9ut1sY0aKeUeRhw","Cheuvront",-112.075,33.4632,"Phoenix",186,"Bars",0,3.60975609756098
"2190","muCl5p-9ut1sY0aKeUeRhw","Cheuvront",-112.075,33.4632,"Phoenix",186,"Nightlife",0,3.60975609756098
"2191","MvMlUB2aTzeKCxaIjOHY5Q","Food City",-112.135,33.5399,"Phoenix",5,"Grocery",0,4
"2192","mWG80MfKn-uRv-RCA_UJDQ","At One Yoga",-112.014,33.5316,"Phoenix",11,"Fitness & Instruction",0,4.83333333333333
"2193","MWoM_zf75KD0VcOm8Yb58A","Whole Foods Market",-111.893,33.3184,"Chandler",155,"Grocery",0,4.40298507462687
"2194","MXOdsPTLQPsQK9hUq01DWg","Arcadia Tavern",-111.978,33.4941,"Phoenix",289,"Bars",0,3.48360655737705
"2195","MXOdsPTLQPsQK9hUq01DWg","Arcadia Tavern",-111.978,33.4941,"Phoenix",289,"Nightlife",0,3.48360655737705
"2196","mXr-1rBHjaGGnqX4MgLctA","Crossroads Sports Lounge",-112.343,33.4567,"Goodyear",4,"Bars",0,2
"2197","mXr-1rBHjaGGnqX4MgLctA","Crossroads Sports Lounge",-112.343,33.4567,"Goodyear",4,"Nightlife",0,2
"2198","mxrXVZWc6PWk81gvOVNOUw","Roaring Fork",-111.927,33.5087,"Scottsdale",514,"Bars",0,4.11342592592593
"2199","mxrXVZWc6PWk81gvOVNOUw","Roaring Fork",-111.927,33.5087,"Scottsdale",514,"Nightlife",0,4.11342592592593
"2200","mXvRgSZaHWZWQjngcNLz5g","Planet Fitness",-111.844,33.2856,"Chandler",15,"Fitness & Instruction",0,4
"2201","MxXc_978mY6sfoEHHInvDA","Anytime Fitness",-112.201,33.5977,"Glendale",9,"Fitness & Instruction",0,4.6
"2202","MY0_6BAzQCu4sqXqwNEFfg","Mellow Mushroom",-111.94,33.4231,"Tempe",292,"Bars",0,3.28225806451613
"2203","MY0_6BAzQCu4sqXqwNEFfg","Mellow Mushroom",-111.94,33.4231,"Tempe",292,"Nightlife",0,3.28225806451613
"2204","MYj5f-QxtGeKlhVVx1RD4g","FilmBar",-112.071,33.457,"Phoenix",209,"Bars",0,4.51612903225806
"2205","MYj5f-QxtGeKlhVVx1RD4g","FilmBar",-112.071,33.457,"Phoenix",209,"Nightlife",0,4.51612903225806
"2206","mYllxK_W8coErrA1Vbf-yQ","Bikram Yoga Avondale",-112.341,33.4804,"Avondale",10,"Fitness & Instruction",0,4.25
"2207","MZBHbN_kjb9QizW6YWZG3w","Albertsons-Osco",-111.979,33.6247,"Phoenix",6,"Grocery",0,1
"2208","m_S6h33yBKi3Qj9EihWqvg","Fry's & Fry's Marketplace",-111.755,32.9404,"Casa Grande",10,"Grocery",0,3.6
"2209","N-18zbUr2ueTVyxuEIb6uA","Safeway Food & Drug",-111.86,33.3632,"Mesa",8,"Grocery",0,3.25
"2210","N-hmuPPHrTxDA_pQXgt9zQ","O Bar & Grill",-112.021,33.4962,"Phoenix",13,"Bars",0,2
"2211","N-hmuPPHrTxDA_pQXgt9zQ","O Bar & Grill",-112.021,33.4962,"Phoenix",13,"Nightlife",0,2
"2212","N-O6v6OHO-RAE9Ojw-7tWA","NextCare Urgent Care",-111.927,33.4397,"Tempe",25,"Doctors",0,3.9
"2213","N0uaRov08pkBwLh_wzXIRQ","Fight Ready MMA & Fitness Center",-111.892,33.5823,"Scottsdale",5,"Fitness & Instruction",0,4
"2214","n0Whiyu35UDERF5kJbNpCQ","Old Towne Glendale Wine and Beer Bar",-112.183,33.5385,"Glendale",14,"Bars",0,4.14285714285714
"2215","n0Whiyu35UDERF5kJbNpCQ","Old Towne Glendale Wine and Beer Bar",-112.183,33.5385,"Glendale",14,"Nightlife",0,4.14285714285714
"2216","N1xMSUfv1GmfHGa9a3VuJw","Pointe Hilton Squaw Peak Resort",-112.047,33.5478,"Phoenix",160,"Hotels",0,3.37704918032787
"2217","n25AWEdWRaNMdMI_uN_VOw","Aloft Phoenix-Airport",-111.986,33.4486,"Phoenix",89,"Hotels",0,3.41935483870968
"2218","n2EI-jfxW83NtgnsCv39Xg","Extended Stay America - Phoenix - Chandler",-111.974,33.3043,"Phoenix",9,"Hotels",0,2.5
"2219","n2obEkXP7e3QCNkYXcO3Cg","Baseline Sports Bar",-111.937,33.3778,"Tempe",30,"Bars",0,2.96551724137931
"2220","n2obEkXP7e3QCNkYXcO3Cg","Baseline Sports Bar",-111.937,33.3778,"Tempe",30,"Nightlife",0,2.96551724137931
"2221","n3kfs4IMPijyhiNg7S0Bzg","College Dropouts",-111.935,33.4246,"Tempe",3,"Bars",0,5
"2222","n3kfs4IMPijyhiNg7S0Bzg","College Dropouts",-111.935,33.4246,"Tempe",3,"Nightlife",0,5
"2223","N3YX1T9R2KBjSMBfuONQHw","Yogini's",-112.066,33.4889,"Phoenix",24,"Fitness & Instruction",0,3.75
"2224","N4frGxDSaUXi1gk3uFXwzw","Advanced Orthopedics",-111.728,33.3804,"Mesa",3,"Doctors",0,5
"2225","n4mfUCDXHsg0GH50HzJpug","Rock Bottom Restaurant & Brewery",-111.895,33.5829,"Scottsdale",24,"Bars",0,4.14285714285714
"2226","n4mfUCDXHsg0GH50HzJpug","Rock Bottom Restaurant & Brewery",-111.895,33.5829,"Scottsdale",24,"Nightlife",0,4.14285714285714
"2227","n6Zz_KdxcUou8b2MSoz2tw","Eli's American Grille",-111.93,33.5826,"Scottsdale",67,"Nightlife",0,3.67857142857143
"2228","n6Zz_KdxcUou8b2MSoz2tw","Eli's American Grille",-111.93,33.5826,"Scottsdale",67,"Bars",0,3.67857142857143
"2229","N80E9zoWEpHhi4kH2eKAsw","Bar North",-111.926,33.6243,"Scottsdale",37,"Bars",0,4.07142857142857
"2230","N80E9zoWEpHhi4kH2eKAsw","Bar North",-111.926,33.6243,"Scottsdale",37,"Nightlife",0,4.07142857142857
"2231","N82S_d9LfAVKi3OS59192A","The Wigwam",-112.356,33.4953,"Litchfield Park",120,"Hotels",0,3.87755102040816
"2232","n89ncMumzrJOdn9Qsb788w","Motel 6",-111.947,33.4069,"Tempe",3,"Hotels",0,2.5
"2233","N8VigpcX5SkxJJ1LFdt93w","Fresh & Easy",-111.942,33.3193,"Chandler",24,"Grocery",0,4.5
"2234","n9c5ezcwz0k4F8_oIAjpbg","Fry's & Fry's Marketplace",-112.011,33.6419,"Phoenix",14,"Grocery",0,2.5
"2235","Na94lkCiT8SdiIy_JdGR9w","Desert Valley Pediatrics",-112.291,33.4947,"Phoenix",3,"Doctors",0,2
"2236","NAkRjPhS4yCD5trp0dY-bQ","Saddle Ranch Chop House",-111.926,33.4991,"Scottsdale",170,"Bars",0,3.49333333333333
"2237","NAkRjPhS4yCD5trp0dY-bQ","Saddle Ranch Chop House",-111.926,33.4991,"Scottsdale",170,"Nightlife",0,3.49333333333333
"2238","NAqzx0DFP2mM1jWS2hiOEw","Kolby's Corner Pocket Billards",-111.917,33.4213,"Tempe",7,"Nightlife",0,4
"2239","NAWY7I32ZsuAE74ixZakMg","Van Dyke Laser and Skin Care",-111.926,33.5135,"Paradise Valley",6,"Doctors",0,4
"2240","nbCAnw8b9_3EaSPpEfLd2w","The Recovery Room",-112.103,33.5239,"Phoenix",26,"Bars",0,3.79166666666667
"2241","nbCAnw8b9_3EaSPpEfLd2w","The Recovery Room",-112.103,33.5239,"Phoenix",26,"Nightlife",0,3.79166666666667
"2242","nbIgz_XgxAjktkjS21iCYA","De Mi Tierra",-112.154,33.495,"Phoenix",3,"Grocery",0,4
"2243","NcAI7SE1SNlrOEfFg9Wzuw","Ghost Lounge",-112.074,33.4505,"Phoenix",32,"Bars",0,2.75
"2244","NcAI7SE1SNlrOEfFg9Wzuw","Ghost Lounge",-112.074,33.4505,"Phoenix",32,"Dance Clubs",0,2.75
"2245","NcAI7SE1SNlrOEfFg9Wzuw","Ghost Lounge",-112.074,33.4505,"Phoenix",32,"Nightlife",0,2.75
"2246","nckQIGiiUxztAQ2Boo6Tlw","Ocotillo Sun",-112.014,33.4359,"Phoenix",5,"Bars",0,1.33333333333333
"2247","nckQIGiiUxztAQ2Boo6Tlw","Ocotillo Sun",-112.014,33.4359,"Phoenix",5,"Nightlife",0,1.33333333333333
"2248","NcrjhaaIZEVd8JnBfLRXyg","Courtyard Phoenix Chandler/Fashion Center",-111.893,33.2896,"Chandler",15,"Hotels",0,3.8
"2249","NdATGBlTA3VHkY8XnvKoNg","Walmart Neighborhood Market",-112.201,33.7138,"Glendale",11,"Grocery",0,4.66666666666667
"2250","nDHyino_t7O94ZzRHGUApw","Aj's Fine Foods",-111.757,33.3817,"Mesa",73,"Grocery",0,3.71875
"2251","nDZ5AfOINShkyj2_KNJOFw","Youfit Health Clubs",-111.77,33.3067,"Gilbert",11,"Fitness & Instruction",0,3.6
"2252","ne-utgVJDLVTBQaT2zKOIw","Fry's Marketplace",-111.93,33.3218,"Tempe",24,"Grocery",0,3.63636363636364
"2253","ne1tX7HaTjWyuhZqWiN0eg","Pink Rhino Cabaret",-112.003,33.4503,"Phoenix",15,"Bars",0,3
"2254","ne1tX7HaTjWyuhZqWiN0eg","Pink Rhino Cabaret",-112.003,33.4503,"Phoenix",15,"Nightlife",0,3
"2255","nEaJwY77drRqQkJqcd9LRg","Camelback Womens Health",-112.013,33.5033,"Phoenix",27,"Doctors",0,2.8
"2256","nEsXVcO_a1k2OJQol6iA0w","New Horizons Womens Care",-111.985,33.3047,"Phoenix",5,"Doctors",0,3.33333333333333
"2257","nf-XFT_vCyPveDM6Q51xxA","Encore Dance Center",-112.064,33.5218,"Phoenix",6,"Fitness & Instruction",0,5
"2258","nf6NV9rsHoLb4zcI01337A","Fry's Food Stores",-111.91,33.3617,"Tempe",15,"Grocery",0,4.71428571428571
"2259","NfgkBfDhFNRuFiaCHmd7QA","Pure Fitness",-112.148,33.6107,"Phoenix",4,"Fitness & Instruction",0,2.85714285714286
"2260","nFLzsN12DskfMWYNmcOhdw","Christie's Cabaret of Phoenix",-112.014,33.4491,"Phoenix",16,"Nightlife",0,3.5
"2261","NhC5jBQLb0f-NUX5M59IKA","BEST WESTERN Mezona Inn",-111.838,33.4153,"Mesa",11,"Hotels",0,3.25
"2262","nHk0-wtfORl-mi-uJBF73Q","Dirty Pretty",-111.92,33.4987,"Scottsdale",36,"Bars",0,3.66666666666667
"2263","nHk0-wtfORl-mi-uJBF73Q","Dirty Pretty",-111.92,33.4987,"Scottsdale",36,"Nightlife",0,3.66666666666667
"2264","nHk0-wtfORl-mi-uJBF73Q","Dirty Pretty",-111.92,33.4987,"Scottsdale",36,"Dance Clubs",0,3.66666666666667
"2265","NHy-HT-FI305jqgyeIWPCQ","Tempe Tavern",-111.908,33.4149,"Tempe",64,"Bars",0,3.59259259259259
"2266","NHy-HT-FI305jqgyeIWPCQ","Tempe Tavern",-111.908,33.4149,"Tempe",64,"Nightlife",0,3.59259259259259
"2267","nIkJ9z9GM2mthq80s3l0Mg","Walmart Supercenter",-112.093,33.5223,"Phoenix",72,"Grocery",0,1.7
"2268","NIuaxYvM_-dzmgGXwPJ1Gw","World of Beer",-111.94,33.4245,"Tempe",158,"Bars",0,3.109375
"2269","NIuaxYvM_-dzmgGXwPJ1Gw","World of Beer",-111.94,33.4245,"Tempe",158,"Nightlife",0,3.109375
"2270","njd_x0C4UlO7HWvsOmg8yw","Red Revolver Lounge",-111.924,33.4998,"Scottsdale",75,"Bars",0,3.15151515151515
"2271","njd_x0C4UlO7HWvsOmg8yw","Red Revolver Lounge",-111.924,33.4998,"Scottsdale",75,"Nightlife",0,3.15151515151515
"2272","njd_x0C4UlO7HWvsOmg8yw","Red Revolver Lounge",-111.924,33.4998,"Scottsdale",75,"Dance Clubs",0,3.15151515151515
"2273","NKKt_CxHCggMvuvrqJEjSA","Scottsdale/Paradise Valley YMCA",-111.933,33.5816,"Scottsdale",14,"Fitness & Instruction",0,3
"2274","NKqb3VTfAtH0pFyACkT7PQ","Youfit Health Clubs",-111.857,33.2347,"Chandler",7,"Fitness & Instruction",0,4.5
"2275","nL9tCTn4Sswcwcdkol4URA","Walmart",-112.56,33.437,"Buckeye",13,"Grocery",0,3.2
"2276","NLaZGf9em6T-z7TSXUkxDw","Desert Ridge Family Physicians",-111.979,33.6757,"Phoenix",22,"Doctors",0,4.25
"2277","NleiJA9dpfKjhxe0cCD1MA","Tastings Wine Bar and Bistro",-112.341,33.468,"Avondale",6,"Bars",0,2.33333333333333
"2278","NleiJA9dpfKjhxe0cCD1MA","Tastings Wine Bar and Bistro",-112.341,33.468,"Avondale",6,"Nightlife",0,2.33333333333333
"2279","NLKjSOHL4F6yQQooc6JbyA","Courtyard Phoenix Airport",-111.981,33.4241,"Phoenix",20,"Hotels",0,4.16666666666667
"2280","NLMGmL27O1H-Vr-HnYQJ1Q","Bombshells Cabaret Gentlemen's Club",-111.986,33.4807,"Phoenix",5,"Nightlife",0,2.5
"2281","NlxvN9wUw14qIS6ledk15Q","Oggi's Sports I Brewhouse I Pizza",-112.202,33.6665,"Glendale",97,"Bars",0,3.22222222222222
"2282","NlxvN9wUw14qIS6ledk15Q","Oggi's Sports I Brewhouse I Pizza",-112.202,33.6665,"Glendale",97,"Nightlife",0,3.22222222222222
"2283","nlYBTPNEKAE6EEz9OjNYFw","LensCrafters",-111.69,33.3906,"Mesa",3,"Doctors",0,5
"2284","Nm9_4UEQgZ8nKTtgXKTNPQ","Tilted Kilt Pub & Eatery",-112.234,33.6369,"Peoria",103,"Bars",0,2.65789473684211
"2285","Nm9_4UEQgZ8nKTtgXKTNPQ","Tilted Kilt Pub & Eatery",-112.234,33.6369,"Peoria",103,"Nightlife",0,2.65789473684211
"2286","nmaMedXT31_2WpexjmY6mg","La Quinta Inn & Suites Phoenix Chandler",-111.973,33.3073,"Phoenix",10,"Hotels",0,3.4
"2287","NmtZuT8p4vNk259dvozbvg","Hyatt Place",-111.862,33.4359,"Mesa",46,"Hotels",0,4.6
"2288","nn7Q8EAysCr3D9PEqZEgkg","Fry's Marketplace",-112.199,33.6383,"Glendale",19,"Grocery",0,4.42857142857143
"2289","NN8TD3uh2aOmWPAJJcCJ6w","Food City",-112.342,33.4492,"Avondale",10,"Grocery",0,4
"2290","NNKTWmKBEQlMu6t-K8cYPw","Rancho 7 Restaurant",-112.729,33.9691,"Wickenburg",5,"Nightlife",0,2
"2291","Nod2_dJbVjy13wRvLYeidQ","Scottsdale Marriot Suites Old Town",-111.925,33.4964,"Scottsdale",39,"Hotels",0,3.85714285714286
"2292","noLH_u4MJzfXYYHqcByjnA","Dubliner",-111.999,33.6119,"Phoenix",69,"Bars",0,3.54838709677419
"2293","noLH_u4MJzfXYYHqcByjnA","Dubliner",-111.999,33.6119,"Phoenix",69,"Nightlife",0,3.54838709677419
"2294","nos-g0HeqSuLGZ1sjbGgnA","Bashas' ",-112.222,33.6111,"Peoria",6,"Grocery",0,2
"2295","NPDwKpXSVToTXVMqNq6KBA","Marino's Cocktail Lounge",-112.201,33.5822,"Glendale",5,"Bars",0,2.33333333333333
"2296","NPDwKpXSVToTXVMqNq6KBA","Marino's Cocktail Lounge",-112.201,33.5822,"Glendale",5,"Nightlife",0,2.33333333333333
"2297","nPi8CnRSM5o62mtPIjhZUw","Surprise Pediatrics",-112.367,33.6374,"Surprise",14,"Doctors",0,3.35714285714286
"2298","NpsmMWl92_qYKjHXMZk6Ew","American Discount Foods",-111.861,33.3945,"Mesa",24,"Grocery",0,3.6
"2299","NQ2zU2TMrnF_y7nIYnR1Hw","Velda Rose Medical Center",-111.71,33.4157,"Mesa",7,"Doctors",0,1.4
"2300","nqD620A6r3hcysgkQ6w30g","Circle K Stores Inc",-111.877,33.3637,"Mesa",3,"Grocery",0,2
"2301","nQMSwKQgPALFSpflTmCIyg","Estrella Women's Health Center",-112.281,33.4938,"Phoenix",12,"Doctors",0,2.25
"2302","NQRIEqfSHMwGSeA8QJKXjg","Sawyer Allan T, MD",-112.201,33.6084,"Glendale",8,"Doctors",0,5
"2303","Nr0Ne-KNgM6PSQZRp4c1dg","Hilton Garden Inn Phoenix/Avondale",-112.304,33.4575,"Avondale",5,"Hotels",0,4.5
"2304","NrFnBSO-0m5aQWyA0yj9_Q","R Bar",-111.893,33.2985,"Chandler",4,"Bars",0,3
"2305","NrFnBSO-0m5aQWyA0yj9_Q","R Bar",-111.893,33.2985,"Chandler",4,"Nightlife",0,3
"2306","NrqSPFwmv37bl4Qq2Dr9Ww","Nile Hooka Lounge",-112.168,33.5824,"Glendale",3,"Bars",0,1
"2307","NrqSPFwmv37bl4Qq2Dr9Ww","Nile Hooka Lounge",-112.168,33.5824,"Glendale",3,"Nightlife",0,1
"2308","nS9Dgj0a5o4Et80jFXBlrw","Martini Bistro",-112.012,33.4363,"Phoenix",3,"Bars",0,4
"2309","nS9Dgj0a5o4Et80jFXBlrw","Martini Bistro",-112.012,33.4363,"Phoenix",3,"Nightlife",0,4
"2310","nSuKNHFmuI3x4b-QZCkx1A","GasLight Inn",-112.183,33.5383,"Glendale",35,"Hotels",0,4.4
"2311","ntJAKLAq0cXzzdFgPoo0Iw","Harvey's Wineburger",-112.048,33.5079,"Phoenix",100,"Bars",0,3.48837209302326
"2312","ntJAKLAq0cXzzdFgPoo0Iw","Harvey's Wineburger",-112.048,33.5079,"Phoenix",100,"Nightlife",0,3.48837209302326
"2313","nTJDEIm4cKjPehJgzFCqww","Fresh & Easy",-111.62,33.3657,"Mesa",6,"Grocery",0,4
"2314","NTMpDwobR8BdSJroMngqng","Fuego Cantina",-112.063,33.6379,"Phoenix",36,"Nightlife",0,3.13333333333333
"2315","NTMpDwobR8BdSJroMngqng","Fuego Cantina",-112.063,33.6379,"Phoenix",36,"Bars",0,3.13333333333333
"2316","nUsD97mSvgpYKwmaMNKGHg","The Hub Grill and Bar",-111.666,33.3804,"Mesa",87,"Nightlife",0,4.29268292682927
"2317","nUsD97mSvgpYKwmaMNKGHg","The Hub Grill and Bar",-111.666,33.3804,"Mesa",87,"Bars",0,4.29268292682927
"2318","NvI3tykB4nbcAW0E2BYS7Q","The Nugget",-112.239,33.4951,"Phoenix",3,"Bars",0,1.5
"2319","NvI3tykB4nbcAW0E2BYS7Q","The Nugget",-112.239,33.4951,"Phoenix",3,"Nightlife",0,1.5
"2320","nw8ud6ldTMzyfybQG117zA","Fertility Treatment Center",-111.895,33.3426,"Tempe",8,"Doctors",0,3
"2321","NxAdj_1cIIKJVs-lnWA9oQ","Circle K Stores",-112.065,33.5234,"Phoenix",3,"Grocery",0,5
"2322","nZ0mUQEdez-CHrykD2nNLA","Carefree Resort & Conference Center",-111.909,33.822,"Carefree",68,"Hotels",0,2.86538461538462
"2323","NZ6_i3FmyUMp4hsSUrGXww","Ish Patel, MD",-111.946,33.3014,"Chandler",26,"Doctors",0,5
"2324","N_6bV3c3JagKW7sD3X9ldA","Original Hamburger Works",-112.091,33.4798,"Phoenix",167,"Bars",0,3.61486486486486
"2325","N_6bV3c3JagKW7sD3X9ldA","Original Hamburger Works",-112.091,33.4798,"Phoenix",167,"Nightlife",0,3.61486486486486
"2326","N_F0gVHvH5WmUWuTh5IdCQ","Gantzel Farms Country Store",-111.564,33.2483,"Queen Creek",3,"Grocery",0,5
"2327","n_TYubPqgsUGJbnLOJQi_A","Aaci Foot Leg & Ankle Care",-111.985,33.3047,"Phoenix",3,"Doctors",0,3
"2328","n_wZriiakBT7sVn87dpcEA","Pappy's Sports Bar & Grill",-112.099,33.5936,"Phoenix",10,"Bars",0,4
"2329","n_wZriiakBT7sVn87dpcEA","Pappy's Sports Bar & Grill",-112.099,33.5936,"Phoenix",10,"Nightlife",0,4
"2330","O-kpr-VG03MGOcnHaq_1Yg","La Vigne",-111.977,33.3197,"Phoenix",5,"Bars",0,3.66666666666667
"2331","O-kpr-VG03MGOcnHaq_1Yg","La Vigne",-111.977,33.3197,"Phoenix",5,"Nightlife",0,3.66666666666667
"2332","o09mEHQdq8sVhTwUvxsS0g","Jazzercise of Fountain Hills",-111.719,33.625,"Fountain Hills",4,"Fitness & Instruction",0,5
"2333","O0ayL4r9AbonKwdgelBL3A","Plaza de Anaya",-111.947,33.4076,"Tempe",9,"Fitness & Instruction",0,4.66666666666667
"2334","o0W63qXx172aCiGf-CCWyA","Marriott's Canyon Villas",-111.971,33.6845,"Phoenix",18,"Hotels",0,4.44444444444444
"2335","O210DMndcpDAkLDBmAtv-A","Eddie's Pizza And Lounge",-111.918,33.415,"Tempe",35,"Bars",0,3.05555555555556
"2336","O210DMndcpDAkLDBmAtv-A","Eddie's Pizza And Lounge",-111.918,33.415,"Tempe",35,"Nightlife",0,3.05555555555556
"2337","o2gquauQEE9L1sBbcdbxZg","Bally Total Fitness",-111.865,33.3893,"Mesa",4,"Fitness & Instruction",0,2
"2338","o4DsvwwD2kIbF-EM4r9G8A","Drift Lounge",-111.92,33.4999,"Scottsdale",57,"Bars",0,3.5
"2339","o4DsvwwD2kIbF-EM4r9G8A","Drift Lounge",-111.92,33.4999,"Scottsdale",57,"Nightlife",0,3.5
"2340","O4w3o99OUQIPhGKoN0SYIA","Mesa Family YMCA",-111.823,33.4199,"Mesa",7,"Fitness & Instruction",0,3.66666666666667
"2341","o5fU7Xpa8JBYF-Gz8kev8w","Phoenix Children's Hospital",-112.04,33.4792,"Phoenix",43,"Doctors",0,4
"2342","O6ogkhJOdaX81sNC9_RAOw","Gila River Casino",-111.963,33.2928,"Chandler",3,"Nightlife",0,3
"2343","O6sFd6C-FljVsnSWW8oESA","Fat Cat Restaurant and Lounge",-111.842,33.3025,"Chandler",6,"Bars",0,4
"2344","O6sFd6C-FljVsnSWW8oESA","Fat Cat Restaurant and Lounge",-111.842,33.3025,"Chandler",6,"Nightlife",0,4
"2345","O7-O54xA54g_tyP3A9pXZQ","Prime Medical Clinic",-112.016,33.4954,"Phoenix",10,"Doctors",0,5
"2346","o7Fe4XBY4rU3eGTD4Z5kHw","Gilbert Center For Family Medicine",-111.775,33.3357,"Gilbert",21,"Doctors",0,2
"2347","O7X2FExFAj9bTJcOx_rKuw","Cactus CrossFit",-111.93,33.495,"Scottsdale",14,"Fitness & Instruction",0,4.83333333333333
"2348","O7ZbrixGOUPlZGc9OMGlHQ","Comfort Inn & Suites Downtown",-111.817,33.4146,"Mesa",7,"Hotels",0,4.33333333333333
"2349","o9nCXNC14VScabiy2bftgw","Tilted Kilt Pub & Eatery",-111.929,33.6382,"Scottsdale",93,"Bars",0,2.97222222222222
"2350","o9nCXNC14VScabiy2bftgw","Tilted Kilt Pub & Eatery",-111.929,33.6382,"Scottsdale",93,"Nightlife",0,2.97222222222222
"2351","Oa7eYy7PpQpgDRYI6c9yLg","Susan P Briones, MD",-111.842,33.337,"Chandler",4,"Doctors",0,4
"2352","oaakO-X7uOXNxqsxjDSKfg","Half Moon Sports Grill",-112.037,33.5055,"Phoenix",140,"Bars",0,3.36206896551724
"2353","oaakO-X7uOXNxqsxjDSKfg","Half Moon Sports Grill",-112.037,33.5055,"Phoenix",140,"Nightlife",0,3.36206896551724
"2354","oB-vwbo10DIjK01Zakp39A","Stone Rose Lounge",-111.916,33.6446,"Scottsdale",26,"Bars",0,3.28571428571429
"2355","oB-vwbo10DIjK01Zakp39A","Stone Rose Lounge",-111.916,33.6446,"Scottsdale",26,"Nightlife",0,3.28571428571429
"2356","oB1eTd2ZdPgtvgC5llPZIg","Mesa Pediatrics",-111.737,33.365,"Gilbert",8,"Doctors",0,4
"2357","Ob2Hbs4b6iIHaCHy6Sp0mA","Gluten Free Country Store",-111.755,33.2902,"Gilbert",10,"Grocery",0,4.75
"2358","OBbZsvsdz5dKedj7xGBAEw","Los Olivos Carniceria",-112.221,33.5834,"Peoria",4,"Grocery",0,4.5
