"","business_id","name","longitude","latitude","city","review_count","averageSentimentScore","averageRating"
"417","16orLd_wKfdfh4AxTZu_zQ","The Office",-111.975,33.6786,"Phoenix",7,7,3.5
"418","gj9Y6PAos1yD4P7FO8gQWA","Uncle Bear's",-111.62,33.2554,"Queen Creek",15,7.83333333333333,3.5
"419","GGWy3DXuR5yCMeoaxd_6NQ","The Ruby Room",-112.073,33.4404,"Phoenix",26,5.76923076923077,4.15384615384615
"420","IVc23uY-36WUNYoIbz42Fg","Switch Restaurant & Wine Bar",-112.074,33.477,"Phoenix",546,5.73251028806584,3.89300411522634
"421","6TuM3UyFP9O9uzTP0dVZMw","Wally's Pub and Grill",-111.915,33.5652,"Scottsdale",83,4.41935483870968,3.7741935483871
"422","OSlTIcDNSSt_83ciKwT1Xg","Jade Bar",-111.959,33.522,"Paradise Valley",86,6.4,4.2
"423","oBn6F3Jl_JtZzaE8cUV9gA","Muze Lounge",-111.893,33.6277,"Scottsdale",3,-2,1
"424","nHk0-wtfORl-mi-uJBF73Q","Dirty Pretty",-111.92,33.4987,"Scottsdale",36,4.38888888888889,3.66666666666667
"425","l3yL2rQ6PoFBQ06RLczn9w","The Clubhouse Music Venue",-111.917,33.4076,"Tempe",60,3.28,2.88
"426","qgYWglXd2dkx5xUWPHCKcw","Taneko Japanese Tavern",-111.927,33.5278,"Scottsdale",11,5.6,3.6
"427","57YV3wsiNBp-aK25qjUeww","Fibber Magees",-111.875,33.3489,"Chandler",136,4.46296296296296,4.14814814814815
"428","q9_N4b26UhGAYicjueUinQ","Yucca Tap Room",-111.94,33.3926,"Tempe",134,4.37704918032787,3.91803278688525
"429","YQ19y3LYgmAHfgNFa01vyA","Armitage Wine Lounge & Cafe",-111.89,33.6721,"Scottsdale",76,5.25,3.53571428571429
"430","BPN8GzoigZNQHEve5iP-gw","Queen Creek Olive Mill Eatery",-111.583,33.221,"Queen Creek",38,6.07142857142857,3.35714285714286
"431","5tey93wPQOb7z6jOLJZ30w","Half Moon Sports Grill",-112.071,33.6371,"Phoenix",132,3.50980392156863,3.62745098039216
"432","TEiuiQi_0W3goZ7x9e_ILw","San Felipe's Cantina",-111.891,33.6722,"Scottsdale",11,2.5,3.5
"433","DbRGqFmx_lnncvyWmm6a4w","Scoreboard's",-112.4,33.6387,"Surprise",8,5,3.75
"434","KBvSs0PFpvcpkZuJB1efug","ICON Lounge",-112.073,33.4494,"Phoenix",18,7.28571428571429,2.85714285714286
"435","-EctXOb3B7T177jGYUhjVA","Boulders On Broadway",-111.948,33.4076,"Tempe",256,4.66371681415929,3.84070796460177
"436","EzAen1_nwVuiWPKBj9HUpQ","Fox and Hound Pub & Grille",-111.812,33.3787,"Gilbert",38,2.17647058823529,3
"437","jsJxRLGm8zjWm_HVR2FDnw","Hazelwoods First Place Sports Grill",-112.003,33.4956,"Phoenix",92,3.07894736842105,3.10526315789474
"438","xEpQHOTqD31qnqXY2d3yLw","Pockets Bar & Grille",-111.792,33.3299,"Gilbert",3,4,5
"439","-UnYs8XvV1M983xZoREdng","Su Vino Winery",-111.93,33.4925,"Scottsdale",121,7.25490196078431,3.96078431372549
"440","tvyOw9dBJ-ds5fEXMTjzfQ","Clarendon Kitchen + Bar C4",-112.079,33.4911,"Phoenix",29,12.1666666666667,3
"441","pDXv67UQjBKScEgGhc5yLg","Catch 22 Sports Grill",-112.013,33.6562,"Phoenix",87,3.55555555555556,3.13888888888889
"442","shUiQtVZpk_YCUmMYJZf-g","Union Wine Bar & Grill",-111.925,33.4923,"Scottsdale",3,12,4
"443","snE3ZuXhcHgAVt3xTUGgzQ","Kobalt",-112.075,33.4841,"Phoenix",50,3.60869565217391,3.34782608695652
"444","4CsZK1YOP8lCLH9ZSf0LMA","The Well Bar",-111.926,33.4778,"Scottsdale",26,3,3.66666666666667
"445","CcIJKgrjOv8mIEn-a7M5vw","Madelyn's",-112.135,33.8432,"Anthem",4,0,2.5
"446","tA2DT7CGQPzgA6tTcTkXDw","Centro Paninoteca",-111.927,33.5831,"Scottsdale",34,5.89473684210526,3.84210526315789
"447","0qPmDwHa9NdvvIOgerR8HQ","Canal Restaurant",-111.927,33.4997,"Scottsdale",40,9.75,3.4375
"448","-WXH-j7_Ugm6phJDdY5bzw","Applebee's",-111.859,33.3772,"Mesa",25,-0.777777777777778,2.11111111111111
"449","7A792nNUEhTfE26q1X_2tQ","Anvil",-112.031,33.4947,"Phoenix",5,0.5,3.5
"450","-A5CFmkgdMEggaihtyxX4Q","nextDOOR",-112.068,33.4579,"Phoenix",12,4.5,3.25
"451","3VHf0-N0er4fDZIMLt06gQ","Sneakers Sports Grill",-111.915,33.393,"Tempe",7,0.666666666666667,3.66666666666667
"452","ERtc-EXdP9erEBoh7droww","Draw 10 Bar & Grill",-111.964,33.446,"Phoenix",50,3.66666666666667,4
"453","9IhB1OUtfTdJyyuZvkt9pQ","Fuzzy's Southwest Sports Grill",-112.374,33.655,"Surprise",30,2.28571428571429,2.57142857142857
"454","3SVc0wqI3ulVHR9w_CN6-w","Silver Wine & Martini Bar",-112.072,33.4486,"Phoenix",15,2,2.42857142857143
"455","AaTC0a1gQ8Q6VJ6HQLYllg","Madi G's",-111.978,33.3318,"Phoenix",5,4.5,3
"456","QL3vFMAsEHqfi1KGH-4igg","Red Bar",-111.924,33.4945,"Scottsdale",11,3.8,2.4
"457","Gq092IH6eZqhAXwtXcwc6A","SanTan Brewing Company",-111.843,33.3032,"Chandler",580,5.28085106382979,4.0936170212766
"458","XNSito__Fne14TXU0vz1Qw","Bomberos Cafe & Wine Bar",-112.074,33.5651,"Phoenix",131,6.87037037037037,3.88888888888889
"459","DVrZlgZAz23cd9UOuwt1Mw","Thirsty Camel at The Phoenician",-111.95,33.5045,"Scottsdale",17,3.83333333333333,4
"460","M8h8cZ4YYFVH8yNHZuKIVg","O'Donoghue's Pub",-111.907,33.6715,"Scottsdale",40,2.77777777777778,3.77777777777778
"461","Ma1GxDeDK7M8I2WulaD_LQ","Oasis Cafe",-111.91,33.4074,"Tempe",4,2,2
"462","TfTlOE6h9E9o34dEkw9L_w","The Rose and Crown",-112.066,33.4494,"Phoenix",261,4.51351351351351,3.45945945945946
"463","FaiULYK26388GWz7v6tKpA","Churchill's Pub & Grill",-111.859,33.3359,"Chandler",25,5.18181818181818,3.36363636363636
"464","P1DyzJfy3RCOdT9s9zgNiA","Chez Nous",-112.085,33.4537,"Phoenix",22,1.5,3
"465","XLaIL98cYVy7nRt1Yu78ug","Fox Sports Grill",-112.258,33.5331,"Glendale",11,7.8,3
"466","YeDYa6tYL16CyqYvUVOtLw","Margaritaville",-112.262,33.5338,"Glendale",174,1.85294117647059,2.42647058823529
"467","dBnd-XxU5FUZ_gY6fkiJxg","Native Grill & Wings",-112.278,33.465,"Avondale",45,0.294117647058824,2.64705882352941
"468","SByEE69Tp_bg2lYj_PYAvQ","South Beach Restaurant and Lounge",-111.88,33.5814,"Scottsdale",11,4.4,3.4
"469","Pv__E1amE9nj_jOYrAoKXw","Max Sports Grille",-111.928,33.4805,"Scottsdale",41,3.64705882352941,3.23529411764706
"470","kWR0gFb8G08bezy_Uj4GsA","Chronic Cantina",-111.939,33.4243,"Tempe",67,3.35714285714286,3.32142857142857
"471","NAkRjPhS4yCD5trp0dY-bQ","Saddle Ranch Chop House",-111.926,33.4991,"Scottsdale",170,4.93333333333333,3.49333333333333
"472","VhraACjnyT90dKMCtxdl1A","Temple Bar Sports Grill",-111.862,33.6417,"Scottsdale",78,4.71428571428571,3.57142857142857
"473","ECHH_ULCOFTQow72dJHSvA","Philthy Phil's",-112.047,33.4817,"Phoenix",15,2.57142857142857,4
"474","L7xHcco1yNpWkVlsv4lODQ","RT O'Sullivan's",-112.185,33.639,"Glendale",40,4.26666666666667,3.8
"475","oROwok1zOHj5Yt2tPIC5hQ","Hell's Half Acre",-112.262,33.5333,"Glendale",42,3.16666666666667,3.33333333333333
"476","U2C1t0sqK_3hMFEs67MBLQ","Club Forbidden",-111.933,33.4956,"Scottsdale",11,-1.8,2
"477","At3-UbbYlmBAXYt1edegrQ","Fine's Cellar",-111.929,33.4976,"Scottsdale",18,11.2222222222222,3.33333333333333
"478","sxQiL_xBP0AuTWVWEQ9Lzg","Roadrunner Lounge",-111.909,33.486,"Scottsdale",17,1.16666666666667,3.83333333333333
"479","kK4AzZ0YWI-U2G-paAL7Fg","Crust",-111.909,33.5381,"Scottsdale",180,5.25609756097561,3.96341463414634
"480","oB-vwbo10DIjK01Zakp39A","Stone Rose Lounge",-111.916,33.6446,"Scottsdale",26,5.42857142857143,3.28571428571429
"481","BpSLpzq_NRYghGSsb10G3A","Tim Finnegan's Irish Restaurant and Pub",-112.12,33.5694,"Phoenix",147,4.62121212121212,4.04545454545455
"482","cLojUtqkFpVIHFEvA_5Atw","The Breadfruit & Rum Bar",-112.072,33.4557,"Phoenix",353,6.15032679738562,3.54248366013072
"483","NleiJA9dpfKjhxe0cCD1MA","Tastings Wine Bar and Bistro",-112.341,33.468,"Avondale",6,5.33333333333333,2.33333333333333
"484","IGrp61aiyR-PtL581brrcg","The Side Door Corner Store",-111.91,33.4863,"Scottsdale",65,4.36666666666667,4.16666666666667
"485","qNoNkF1yJctEs3t40VkX4w","Blue Adobe Grille",-111.84,33.4184,"Mesa",288,4.83739837398374,4.08943089430894
"486","FxKXpNvGoyLmipYQFDf5aw","D'Vine Bistro & Wine Bar",-111.865,33.2477,"Chandler",93,5.26315789473684,3.71052631578947
"487","SRR_pK64qstLry2A9XujVQ","Icepics Video Bar",-112.015,33.466,"Phoenix",20,5.36363636363636,3.81818181818182
"488","48GT-uIRnHp3rHvdRsgC_Q","Digestif",-111.927,33.4995,"Scottsdale",54,7.03703703703704,3.40740740740741
"489","RmA5zN-Bs89lsTuY6v8W3Q","Pearl Sushi Lounge & Bomber Bar",-111.922,33.4973,"Scottsdale",157,4.52112676056338,3.28169014084507
"490","E4Q-78EG6f2aRv7zGQLuAg","J Chew & Company",-111.924,33.4932,"Scottsdale",4,-1,3
"491","A3xyx-Y_-t3TwBD9E--Zzw","Patties",-111.926,33.4944,"Scottsdale",111,2.02173913043478,3.6304347826087
"492","omUssnJCKySc2H4201p3tA","Bar 1",-112.048,33.491,"Phoenix",27,2.45454545454545,3.63636363636364
"493","nS9Dgj0a5o4Et80jFXBlrw","Martini Bistro",-112.012,33.4363,"Phoenix",3,2,4
"494","UOLoBdnMv0Nsxdxe8xKbYQ","Baer's Den",-111.926,33.4147,"Tempe",39,4.46666666666667,4.2
"495","66XZYUBswb9K12I1FVVi7Q","McDuffy's Sports Grill",-111.828,33.3176,"Chandler",21,2.66666666666667,2.55555555555556
"496","YQvg0JCGRFUkb6reMMf3Iw","La Bocca Urban Pizzeria + Wine Bar",-111.94,33.4234,"Tempe",497,6.37558685446009,4.00469483568075
"497","rRe-c9IX_o3OUuqkC_exDQ","Bleachers Sports Grill",-111.998,33.3067,"Phoenix",27,2.33333333333333,3.22222222222222
"498","P4FXm3wP1MHbel8mA4iAow","Kirk's Sports Grill",-111.839,33.4154,"Mesa",11,0.666666666666667,2.66666666666667
"499","tS12t_uuiCGAryiNaRmF9w","Home Turf Bar",-112.007,33.4355,"Phoenix",26,-0.181818181818182,2.54545454545455
"500","wOvAbdVYDaguotpdSALsfg","Hooters",-111.94,33.4253,"Tempe",65,0.896551724137931,2.51724137931034
"501","fkNFdhg5QvsgXFLTlwTlzA","Lyte Lounge & Bistro",-111.921,33.5014,"Scottsdale",10,7.4,3.4
"502","jIrWRIq_iGch60qkOvjdPw","70's Shop & Hookah Lounge",-112.065,33.5099,"Phoenix",16,6.875,4.5
"503","HwXHXTA8Q7zUYkLMh5b96A","Closing Soon Saloon",-111.935,33.4829,"Scottsdale",6,2.33333333333333,3.33333333333333
"504","3pFyhcGd4YykGI6tf07hmQ","Cin-Cin Restaurant",-111.923,33.5013,"Scottsdale",6,9.66666666666667,4
"505","gcMy0EtTlaR4r5Jgqt8Kow","PHX Night Club",-112.072,33.4484,"Phoenix",13,2.4,2.2
"506","ulA3iI3YQGJWn6cfrpty3g","Suite 301",-111.94,33.4255,"Tempe",26,5.7,3.5
"507","Pq91OM8RI_Rcr6PpXQajsw","Salty Senorita",-112.228,33.6346,"Peoria",130,1.86,2.72
"508","M9H8mz7D16W6VVCRO8OgAA","The Shout House",-112.261,33.5309,"Glendale",93,3.05405405405405,3
"509","sOvmVhQqKqJus67S10jw0g","Cellblock Phoenix",-112.061,33.4947,"Phoenix",3,-1,3
"510","FdAi2yvDJC1LPZOLhaoo6w","Islands Restaurant",-112.276,33.4643,"Avondale",75,3.57575757575758,3.60606060606061
"511","j7_lgtKqdtNCzf-Jk9jyrA","D'Arcy McGee's",-111.904,33.433,"Tempe",77,2.82857142857143,2.48571428571429
"512","0WI0ydH2HtFxFswYXhE--w","Nakama Sushi Restaurant & Lounge",-112.344,33.4632,"Goodyear",118,4.71428571428571,3.77551020408163
"513","Sn9Nv3r3Bg8602KwuDw0lA","Overtime Lounge",-112.187,33.5148,"Glendale",3,0,4
"514","qb4PzVr19bXXLBf71dd5kQ","Dukes Sports Bar & Grill",-111.918,33.4661,"Scottsdale",151,3.01515151515152,3.03030303030303
"515","Oqm8u_eI_LVXOMAJ4wzP9g","Heart and Soul Cafe",-111.979,33.7985,"Cave Creek",129,3.45454545454545,3.74545454545455
"516","fM1IIa5mRAVoS10l0aFT1w","Lis Doon Varna",-112.237,33.633,"Peoria",39,3.125,3.0625
"517","TwMfahsPHFnkLiqqvyalAQ","R T O'Sullivan's",-111.854,33.3933,"Mesa",44,2.94444444444444,3.16666666666667
"518","RdMnnZDQQxPPhhKEDkjGmw","The Tasting Room",-112.321,33.7413,"Peoria",12,6,3.4
"519","h0AZ9oNnaKa5tS0R2qWRgQ","Grazie",-111.866,33.6569,"Scottsdale",15,9.25,4.5
"520","qy7NtAyd7SXXPM0H44XVAg","Applebee's",-112.033,33.3784,"Phoenix",27,-0.0909090909090909,2.18181818181818
"521","UPm6y8qsD6l-cX_fxl0SPQ","Retro Bar",-112.015,33.5973,"Phoenix",5,4.33333333333333,3.66666666666667
"522","kSWu7MCwCTjqsmRzrnx92A","Native Grill & Wings",-112.263,33.5406,"Glendale",67,0.64,2.04
"523","DGtOkc0KNTyK8rDkmsPNYw","The Keg Steakhouse + Bar",-111.907,33.4326,"Tempe",187,7.24675324675325,3.84415584415584
"524","DL8sIhW5Ew7dXvYxEOj9TQ","One Eyed Dog",-111.918,33.5015,"Scottsdale",4,13,3
"525","WiAY7lyT-DC7Zk3StMMp0g","Tilted Kilt Pub & Eatery",-111.789,33.3806,"Mesa",38,2.52941176470588,3.05882352941176
"526","Fg5VkQsHRm7V1Hq9GEsUBg","Chili's Grill & Bar",-112.124,33.5796,"Phoenix",39,2.88235294117647,3.17647058823529
"527","JM6X0PJBcMkAjOuZqMaZsQ","Fleming's Prime Steakhouse & Wine Bar",-112.269,33.552,"Peoria",124,7.0188679245283,4.20754716981132
"528","vzEd_dKnAtBQPyuNCOb43Q","Applebee's",-112.171,33.3779,"Laveen",48,-0.476190476190476,2.19047619047619
"529","1M4oczf2lmkdgbrJ3J7OqA","Christopher's and Crush Lounge",-112.029,33.5115,"Phoenix",186,8.03658536585366,3.8780487804878
"530","PejTHpMkh8sJZGdGaZuPpw","Applebee's",-112.119,33.6398,"Phoenix",25,1.91666666666667,3
"531","tiLDQO66G69FBHdnndLUAg","The Gym",-111.539,33.1372,"Queen Creek",34,2.2,2.46666666666667
"532","exzjKPVP7M5WcZDuZ21sQg","Whip Lounge",-111.94,33.4257,"Tempe",6,-0.333333333333333,2.33333333333333
"533","9ziO3NpoNTKHvIKCBFB_fQ","District American Kitchen and Wine Bar",-112.07,33.4516,"Phoenix",273,6.5,3.5593220338983
"534","Nm9_4UEQgZ8nKTtgXKTNPQ","Tilted Kilt Pub & Eatery",-112.234,33.6369,"Peoria",103,2.10526315789474,2.65789473684211
"535","q6722YLut6rm_r2fFZbsvQ","Bogeys Grill",-111.928,33.3629,"Tempe",54,5.8695652173913,3.82608695652174
"536","cBpJIOrVXotDI0XAZH_k0g","Yard House",-112.261,33.5341,"Glendale",362,5.21232876712329,3.94520547945205
"537","fFlMAm0RBdfzrDfpicTPJg","Buffalo Wild Wings",-111.691,33.3857,"Mesa",50,2.61904761904762,3.28571428571429
"538","52QtjHlHoa7V611bOvv1aw","Sushi Roku",-111.924,33.5015,"Scottsdale",227,6.28,3.5
"539","4NpEP2sTOxm4Cw1SuXuGRQ","Double Overtime Sports Grille",-111.687,33.3751,"Mesa",3,7,4
"540","bNVmqbrc9WkBoIAuNxDqqQ","Dark Horse Sports Bar & Grill",-111.926,33.3195,"Chandler",24,3.5,4.08333333333333
"541","YKOvlBNkF4KpUP9q7x862w","The Mission",-111.924,33.4923,"Scottsdale",908,6.65934065934066,4.15659340659341
"542","6imLt53br7SJ3av07jjH7w","Hanny's",-112.073,33.4492,"Phoenix",466,5.51010101010101,3.62626262626263
"543","p5ReAGpy8zqtrUtAXQnD-Q","Benchwarmers Grill",-111.684,33.3999,"Mesa",3,-1,1
"544","uyQ0mDz0OKEgUkBKWIl3og","Satara",-112.235,33.6354,"Peoria",107,4.89583333333333,3.29166666666667
"545","w9KHEhv4NzomT7n46ke-jA","Harry's Lounge Tempe Mission Palm's Hotel",-111.939,33.4258,"Tempe",12,4.83333333333333,3.66666666666667
"546","9OPheVf5o8sRcRHxJDl4-A","SideBar",-112.083,33.4653,"Phoenix",297,5.55555555555556,4.16666666666667
"547","vm9axJ4kMtJNns25FalL6w","FuNuGyz Sports Grill",-112.24,33.6112,"Peoria",52,2.72727272727273,3.59090909090909
"548","F1qVJwZrwzHc0OjolMPK_g","Irish Republic",-111.842,33.3028,"Chandler",144,1.83333333333333,2.86666666666667
"549","-tBiXT917wKlr6n9wSqViw","The Keg Steakhouse + Bar",-111.742,33.3073,"Gilbert",138,5.8,3.81666666666667
"550","wH9WtaTlrRawH_IpK90RPg","The Lodge",-111.92,33.5009,"Scottsdale",216,4.94623655913978,3.78494623655914
"551","jCaQauhwHFyjOSlCutqUnA","Native Grill & Wings",-112.166,33.3789,"Phoenix",58,1.04761904761905,2.38095238095238
"552","Je8QTq9npdNeQLEMEgw8Zg","Brix Wine Spot",-111.93,33.8315,"Cave Creek",17,6,4.28571428571429
"553","e8FMAuTswDueAlLsNyLhcA","Daily Dose",-111.926,33.4942,"Scottsdale",537,5.30837004405286,3.99559471365639
"554","ekguRa1QybpUaMHqc5vmAw","Antars Sports Bistro",-112.266,33.5083,"Phoenix",15,5.66666666666667,4
"555","8GAQrwcsaR3axffTTqqS2Q","Cellar 13 Wine Bar",-111.924,33.8259,"Carefree",26,5.81818181818182,4.27272727272727
"556","IoxqaBNvzKGuVtaYe6g0Cw","Cherry Bar",-112.057,33.5083,"Phoenix",12,4.42857142857143,3.14285714285714
"557","TOYdUCIQzl3HUJnvTPEjAQ","The Detour Bar and Grill",-111.952,33.3049,"Chandler",6,1,3.33333333333333
"558","PfFR1wywNe0c78pfq7JgJA","The Door",-111.928,33.4411,"Tempe",5,5.5,3.5
"559","tdcjXyFLMKAsvRhURNOkCg","Old Town Tavern",-111.924,33.4932,"Scottsdale",118,3.92857142857143,3.94642857142857
"560","-9pVS__IliMA2aNEYzrQrg","American Junkie",-111.92,33.5002,"Scottsdale",141,2.10344827586207,2.98275862068966
"561","LuGSxdxaFnSFadpNV6uxZQ","Avalon",-111.914,33.4648,"Scottsdale",87,5.71052631578947,3.57894736842105
"562","vBDVxjMtXzZ8GUhV-1L3Jw","Chili's Grill & Bar",-111.978,33.6034,"Phoenix",37,3,2.85714285714286
"563","aqoRViIivCPW4uOlyBvuWQ","WineStyles",-112.271,33.5515,"Peoria",5,4.66666666666667,3
"564","6VpBO3WUToqfFQYEXnmD2A","Applebee's",-112.231,33.6378,"Peoria",27,0,1.91666666666667
"565","rn1AwDcGftmxlvmu5K99eg","Thunderbird Pub",-112.183,33.6223,"Glendale",3,8,5
"566","J7DYRCtU9Tdtja5c7k1sjQ","Buffalo Wild Wings",-112.359,33.6392,"Surprise",76,2.02777777777778,2.66666666666667
"567","8lHJm7hAlfsUNbVb3YaSMA","Hob Nob Sports Grill",-111.966,33.3055,"Chandler",41,3.75,3.875
"568","eKnzv7IzDy8PUEauA8PMZg","Taylors Tavern",-112.03,33.6284,"Phoenix",3,6,4
"569","14K90G-hbfk795NY7cKxMA","Blue 32 Sports Grill",-111.757,33.3073,"Gilbert",169,4.48484848484848,4.13636363636364
"570","ttLtsY1S2Angj6hvEdzwDQ","Blue Martini Lounge",-111.963,33.6753,"Phoenix",167,3.56521739130435,3.27536231884058
"571","TBfOrA3_4u38rFrF7LwU0A","The Kitchen",-111.926,33.5674,"Paradise Valley",34,5.61111111111111,3.77777777777778
"572","YrJm6ddhEnUlAuCn-7scyA","The Living Room",-111.924,33.5022,"Scottsdale",23,2.1,2.4
"573","FeI75xIG8PF_XZ6P80gLBQ","The Turf Public House",-112.072,33.4559,"Phoenix",173,5.08064516129032,3.54838709677419
"574","SG-bV3OZizne2MZ-zQSmRg","MBar",-111.964,33.5388,"Paradise Valley",20,5,4.22222222222222
"575","BblCFCBYOJxU-tbvMDXuTQ","Applebee's",-111.696,33.3935,"Mesa",23,2.2,3.2
"576","qnrIe1WDzA27CgriJcpgvw","Wright Bar",-112.03,33.5161,"Phoenix",10,5.25,4
"577","wLrfoH5YC8qQMTCQVpO-NA","Arena Sports Grill",-112.042,32.9785,"Maricopa",12,4,3.5
"578","jZ58NvLSZ6oVYlRta1zUNQ","All Stars Sports Bar",-112.012,33.4363,"Phoenix",23,2.4,2
"579","xxYiSZgmwE-9-quy8kkHEQ","Banzai Cowboy Sushi & Martini Bar",-111.89,33.673,"Scottsdale",8,8,4.4
"580","d06ZIF5TeK5j_Pii7_LmXA","Teakwoods Tavern and Grill",-112.045,33.0712,"Maricopa",19,4.77777777777778,3.55555555555556
"581","3n9mSKySEv3G03YjcU-YOQ","Postino Central",-112.074,33.5126,"Phoenix",659,5.47482014388489,4.34892086330935
"582","HpVjTlrHweEn6aitDM3eVQ","Sunset Beach",-111.922,33.4939,"Scottsdale",22,4.25,3.125
"583","DenHJrZ-jIZWsy1_PeAG9g","Old World Brewery",-112.076,33.6804,"Phoenix",9,6.5,4
"584","VxZU1FsoL7YJhiQ1O3S8bQ","Studio Vino",-111.911,33.3614,"Tempe",34,3.875,3.375
"585","FFdlPSZCGgTdg1CAfrlvlw","Native Grill & Wings",-112.053,33.3052,"Phoenix",36,3.73333333333333,3.66666666666667
"586","SR-rvqMK70EilKn5_RH54Q","Fuego Bar and Grill",-112.256,33.4506,"Tolleson",12,-0.4,2.6
"587","laxWwc9bSsNVXR0EYW_VmA","Rita's Kitchen & R Bar",-111.965,33.5341,"Scottsdale",43,8.46666666666667,4.4
"588","RqbSeoeqXTwts5pfhw7nJg","Dos Gringos",-111.858,33.3266,"Chandler",63,2.76190476190476,3.14285714285714
"589","-sC66z4SO3tR7nFCjfQwuQ","Gallo Blanco",-112.079,33.4914,"Phoenix",924,5.55670103092783,4.11082474226804
"590","mbpDk_uvYwH2ZPo8LoJYxg","Toby Keiths I Love This Bar & Grill",-111.866,33.4369,"Mesa",179,2.7125,2.65
"591","CrTaRYxxxS2WGadvydo6yQ","Barney's Boathouse",-111.936,33.4223,"Tempe",13,1.2,2
"592","9U7_UWXXJZOW14L0kAdCNA","Midnight Room at Mondrian Scottsdale",-111.924,33.4945,"Scottsdale",3,0,5
"593","QQ0eRMhskJh3mWHVQN7ALg","Tailgaters Grill",-111.722,33.2668,"Gilbert",76,0.67741935483871,2.06451612903226
"594","MXOdsPTLQPsQK9hUq01DWg","Arcadia Tavern",-111.978,33.4941,"Phoenix",289,4.49180327868852,3.48360655737705
"595","DK-SRzWGFPykx4pIvsF6_A","Sammy's Sports Bar and Grill",-112.238,33.5378,"Glendale",12,2.5,2.75
"596","_ZyFytyHTuYJoZgwj7yitQ","Clancy's Pub",-111.918,33.5015,"Scottsdale",44,2.65,3.4
"597","FrPm9l_CmSwBe8TCEiQnUg","Crush'd Wine Bar and Market",-111.928,33.611,"Scottsdale",6,6,5
"598","yWhxRNWjNTFq6vpvTJJF7w","Angels & Outlaws",-111.931,33.5832,"Scottsdale",3,15,4
"599","zFJlGyf9maOrBIgttEFp2w","Tiburon Restaurant & Flamingo",-112.411,33.5502,"Litchfield Park",20,4,3.22222222222222
"600","eQX9DwovKIwB5FncvOMhMQ","R.T. O'Sullivan's",-111.688,33.3849,"Mesa",31,3.25,3
"601","KeZsJLLMOSXNAVNnu7mMZA","Stadium Club",-111.859,33.3199,"Chandler",42,2.89473684210526,2.89473684210526
"602","IanyHrzHB6VHemc5C2Rv6g","House of Cigars",-111.805,33.365,"Gilbert",16,5.83333333333333,4.66666666666667
"603","GeHwru6TVDyVErFc92Nn2w","Central Grille",-112.074,33.5612,"Phoenix",10,10.3333333333333,3.66666666666667
"604","k6PuJ964NF2NEoXoOg0ijA","Caps Sports Grill",-112.097,33.6765,"Phoenix",36,5,3.6875
"605","KVYSUfN89b-nih-_9HhF6g","McFadden's Restaurant & Saloon",-112.261,33.5336,"Glendale",175,-0.171052631578947,1.59210526315789
"606","xsSnuGCCJD4OgWnOZ0zB4A","Hungry Monk",-111.873,33.3066,"Chandler",212,4.83333333333333,3.7
"607","cpk6gve6__5MkrvvEpM0rQ","Jersey's Tavern",-111.944,33.3198,"Chandler",22,5,3.3
"608","crSme9ZoLQNMtRGxv0htTw","Majerle's",-112.347,33.4634,"Goodyear",63,5.16666666666667,3.70833333333333
"609","YWQX2WMzPfkQPdV_nELx4A","Rainbow Cactus Saloon",-112.03,33.6284,"Phoenix",11,3.25,4
"610","joVeXwNk2FxderSV7NlCRA","The Fieldhouse Bar & Eatery",-111.755,33.3208,"Gilbert",8,-2,3
"611","zAoFrUwRVdSrvYWNB5e5Jw","Taberna Del Tequileria",-112.002,33.4374,"Phoenix",65,0.96,2.2
"612","DBV7uKGuKyY8aLc9UuSzng","Goat Head Saloon",-111.84,33.3881,"Mesa",20,0.111111111111111,3
"613","ZztUsJyGDwPySepmXRG13g","Dave's Electric Brewpub",-111.935,33.4252,"Tempe",50,6.04,3.16
"614","ET9F32B8mz3q8lNmtDMlcQ","Zipps Sports Grill",-112.002,33.4949,"Phoenix",114,3.22448979591837,3.3265306122449
"615","PDjWoUsd8YQQ9_5Ydc4j_Q","Vintage Lounge & Grill",-111.94,33.4259,"Tempe",5,2.33333333333333,2.66666666666667
"616","JKMGWsZVdKrZ841foAMM_Q","Sandbar Mexican Grill",-111.966,33.3203,"Chandler",164,3.61764705882353,2.97058823529412
"617","Kak44EXG-KpTGouZJ4xoFA","Escape Lounge",-111.891,33.6721,"Scottsdale",11,5.33333333333333,4.33333333333333
"618","u8roVM7HO9Oiah2dNBHXrA","Grapes",-111.923,33.5815,"Scottsdale",21,2.55555555555556,3.33333333333333
"619","8JJ6qdybzKbZURZvzwnQUA","Westside Les's",-112.202,33.5672,"Glendale",3,2,3
"620","V5QdxePG-pGPXVPHSLLM9A","Urban Beans",-112.065,33.4886,"Phoenix",162,5.28787878787879,4
"621","Fq1mqtxs32EkSRx8RZ7dSg","Nate's Third Base Pub",-111.875,33.3194,"Chandler",29,2.92307692307692,2.53846153846154
"622","H-pXhtIE-rRfHiusL685ng","Taste of Tops",-111.945,33.4217,"Tempe",86,4.90909090909091,4.33333333333333
"623","bFIOaAXd7iv6Zvnqx7D71A","Devil's Advocate Bar & Grill",-111.924,33.4217,"Tempe",91,4.725,3.675
"624","yjhhCSSWSr3CwUL_XHokpg","Howl at the Moon",-111.921,33.5386,"Scottsdale",18,4,4
